2017-07-11 14:28:51,347 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@1e88b3c: startup date [Tue Jul 11 14:28:51 JST 2017]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2017-07-14 15:13:08,679 | WARN  | Transport Connection to: tcp://127.0.0.1:61035 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:61035@61616
2017-07-14 17:17:12,525 | WARN  | Transport Connection to: tcp://127.0.0.1:61361 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:61361@61616
2017-07-18 10:45:32,746 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7cd62f43: startup date [Tue Jul 18 10:45:32 JST 2017]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2017-07-18 10:45:34,452 | INFO  | PListStore:[C:\kanayama\apache-activemq-5.9.1\bin\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2017-07-18 10:45:34,487 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[C:\kanayama\apache-activemq-5.9.1\bin\..\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2017-07-18 10:45:35,364 | INFO  | KahaDB is version 5 | org.apache.activemq.store.kahadb.MessageDatabase | main
2017-07-18 10:45:35,443 | INFO  | Recovering from the journal ... | org.apache.activemq.store.kahadb.MessageDatabase | main
2017-07-18 10:45:35,543 | INFO  | Recovery replayed 1481 operations from the journal in 0.133 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2017-07-18 10:45:35,830 | INFO  | Apache ActiveMQ 5.9.1 (localhost, ID:TAKIZAWA-PC-49919-1500342335628-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2017-07-18 10:45:35,998 | INFO  | Listening for connections at: tcp://TAKIZAWA-PC:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2017-07-18 10:45:36,000 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2017-07-18 10:45:36,010 | INFO  | Listening for connections at: amqp://TAKIZAWA-PC:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2017-07-18 10:45:36,013 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2017-07-18 10:45:36,021 | INFO  | Listening for connections at: stomp://TAKIZAWA-PC:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2017-07-18 10:45:36,022 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2017-07-18 10:45:36,029 | INFO  | Listening for connections at: mqtt://TAKIZAWA-PC:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2017-07-18 10:45:36,031 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2017-07-18 10:45:36,453 | INFO  | Listening for connections at ws://TAKIZAWA-PC:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2017-07-18 10:45:36,455 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2017-07-18 10:45:36,472 | INFO  | Apache ActiveMQ 5.9.1 (localhost, ID:TAKIZAWA-PC-49919-1500342335628-0:1) started | org.apache.activemq.broker.BrokerService | main
2017-07-18 10:45:36,473 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2017-07-18 10:45:37,971 | INFO  | ActiveMQ WebConsole available at http://localhost:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2017-07-18 10:45:38,196 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2017-07-18 10:45:39,173 | INFO  | jolokia-agent: No access restrictor found at classpath:/jolokia-access.xml, access to all MBeans is allowed | /api | main
2017-07-18 14:09:31,747 | WARN  | Transport Connection to: tcp://127.0.0.1:50333 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:50333@61616
2017-07-18 14:17:45,226 | WARN  | Transport Connection to: tcp://127.0.0.1:50353 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:50353@61616
2017-07-18 14:18:26,940 | WARN  | Transport Connection to: tcp://127.0.0.1:50361 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:50361@61616
2017-07-18 14:19:30,150 | WARN  | Transport Connection to: tcp://127.0.0.1:50369 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:50369@61616
2017-07-18 14:22:34,870 | WARN  | Transport Connection to: tcp://127.0.0.1:50407 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:50407@61616
2017-07-18 14:25:25,946 | WARN  | Transport Connection to: tcp://127.0.0.1:50424 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:50424@61616
2017-07-18 14:27:17,712 | WARN  | Transport Connection to: tcp://127.0.0.1:50438 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:50438@61616
2017-07-18 14:29:07,984 | WARN  | Transport Connection to: tcp://127.0.0.1:50450 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:50450@61616
2017-07-18 15:54:13,966 | WARN  | Transport Connection to: tcp://127.0.0.1:50652 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:50652@61616
2017-07-18 17:22:54,059 | WARN  | Transport Connection to: tcp://127.0.0.1:50818 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:50818@61616
2017-07-18 17:24:12,385 | WARN  | Transport Connection to: tcp://127.0.0.1:50827 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:50827@61616
2017-07-18 17:28:08,027 | WARN  | Transport Connection to: tcp://127.0.0.1:50843 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:50843@61616
2017-07-18 17:29:37,603 | WARN  | Transport Connection to: tcp://127.0.0.1:50850 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:50850@61616
2017-07-18 17:54:48,957 | WARN  | Transport Connection to: tcp://127.0.0.1:50857 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:50857@61616
2017-07-18 17:56:44,216 | WARN  | Transport Connection to: tcp://127.0.0.1:50975 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:50975@61616
2017-07-19 08:54:11,681 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7cd62f43: startup date [Wed Jul 19 08:54:11 JST 2017]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2017-07-19 08:54:13,341 | INFO  | PListStore:[C:\kanayama\apache-activemq-5.9.1\bin\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2017-07-19 08:54:13,378 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[C:\kanayama\apache-activemq-5.9.1\bin\..\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2017-07-19 08:54:14,141 | INFO  | KahaDB is version 5 | org.apache.activemq.store.kahadb.MessageDatabase | main
2017-07-19 08:54:14,237 | INFO  | Recovering from the journal ... | org.apache.activemq.store.kahadb.MessageDatabase | main
2017-07-19 08:54:14,329 | INFO  | Recovery replayed 1283 operations from the journal in 0.14 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2017-07-19 08:54:14,628 | INFO  | Apache ActiveMQ 5.9.1 (localhost, ID:TAKIZAWA-PC-49219-1500422054414-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2017-07-19 08:54:14,759 | INFO  | Listening for connections at: tcp://TAKIZAWA-PC:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2017-07-19 08:54:14,761 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2017-07-19 08:54:14,772 | INFO  | Listening for connections at: amqp://TAKIZAWA-PC:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2017-07-19 08:54:14,773 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2017-07-19 08:54:14,785 | INFO  | Listening for connections at: stomp://TAKIZAWA-PC:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2017-07-19 08:54:14,786 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2017-07-19 08:54:14,793 | INFO  | Listening for connections at: mqtt://TAKIZAWA-PC:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2017-07-19 08:54:14,795 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2017-07-19 08:54:15,256 | INFO  | Listening for connections at ws://TAKIZAWA-PC:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2017-07-19 08:54:15,257 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2017-07-19 08:54:15,267 | INFO  | Apache ActiveMQ 5.9.1 (localhost, ID:TAKIZAWA-PC-49219-1500422054414-0:1) started | org.apache.activemq.broker.BrokerService | main
2017-07-19 08:54:15,268 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2017-07-19 08:54:16,648 | INFO  | ActiveMQ WebConsole available at http://localhost:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2017-07-19 08:54:16,913 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2017-07-19 08:54:18,026 | INFO  | jolokia-agent: No access restrictor found at classpath:/jolokia-access.xml, access to all MBeans is allowed | /api | main
2017-08-14 14:30:51,752 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7cd62f43: startup date [Mon Aug 14 14:30:51 JST 2017]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2017-08-14 14:30:54,534 | INFO  | PListStore:[C:\kanayama\apache-activemq-5.9.1\bin\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2017-08-14 14:30:54,594 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[C:\kanayama\apache-activemq-5.9.1\bin\..\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2017-08-14 14:30:55,396 | INFO  | KahaDB is version 5 | org.apache.activemq.store.kahadb.MessageDatabase | main
2017-08-14 14:30:55,506 | INFO  | Recovering from the journal ... | org.apache.activemq.store.kahadb.MessageDatabase | main
2017-08-14 14:30:55,576 | INFO  | Recovery replayed 931 operations from the journal in 0.14 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2017-08-14 14:30:55,796 | INFO  | Apache ActiveMQ 5.9.1 (localhost, ID:TAKIZAWA-PC-52961-1502688655616-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2017-08-14 14:30:55,926 | INFO  | Listening for connections at: tcp://TAKIZAWA-PC:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2017-08-14 14:30:55,926 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2017-08-14 14:30:55,936 | INFO  | Listening for connections at: amqp://TAKIZAWA-PC:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2017-08-14 14:30:55,936 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2017-08-14 14:30:55,956 | INFO  | Listening for connections at: stomp://TAKIZAWA-PC:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2017-08-14 14:30:55,956 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2017-08-14 14:30:55,966 | INFO  | Listening for connections at: mqtt://TAKIZAWA-PC:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2017-08-14 14:30:55,966 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2017-08-14 14:30:56,376 | INFO  | Listening for connections at ws://TAKIZAWA-PC:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2017-08-14 14:30:56,386 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2017-08-14 14:30:56,386 | INFO  | Apache ActiveMQ 5.9.1 (localhost, ID:TAKIZAWA-PC-52961-1502688655616-0:1) started | org.apache.activemq.broker.BrokerService | main
2017-08-14 14:30:56,396 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2017-08-14 14:30:57,815 | INFO  | ActiveMQ WebConsole available at http://localhost:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2017-08-14 14:30:58,064 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2017-08-14 14:30:59,048 | INFO  | jolokia-agent: No access restrictor found at classpath:/jolokia-access.xml, access to all MBeans is allowed | /api | main
2017-08-14 14:37:29,816 | WARN  | Transport Connection to: tcp://127.0.0.1:52986 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:52986@61616
2017-08-14 14:37:29,822 | WARN  | Transport Connection to: tcp://127.0.0.1:52989 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:52989@61616
2017-08-14 14:37:29,864 | WARN  | Transport Connection to: tcp://127.0.0.1:52987 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:52987@61616
2017-08-14 14:37:29,869 | WARN  | Transport Connection to: tcp://127.0.0.1:52988 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:52988@61616
2017-08-14 14:38:54,081 | INFO  | Apache ActiveMQ 5.9.1 (localhost, ID:TAKIZAWA-PC-52961-1502688655616-0:1) is shutting down | org.apache.activemq.broker.BrokerService | ActiveMQ ShutdownHook
2017-08-17 11:07:12,632 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@685cb137: startup date [Thu Aug 17 11:07:12 JST 2017]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2017-08-17 11:07:15,288 | INFO  | PListStore:[C:\kanayama\apache-activemq-5.9.1\bin\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2017-08-17 11:07:15,338 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[C:\kanayama\apache-activemq-5.9.1\bin\..\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2017-08-17 11:07:16,418 | INFO  | KahaDB is version 5 | org.apache.activemq.store.kahadb.MessageDatabase | main
2017-08-17 11:07:16,498 | INFO  | Recovering from the journal ... | org.apache.activemq.store.kahadb.MessageDatabase | main
